x
291613;89
29200;488
293100;271
293101;7
293112;3
293113;271
297820;721
297821;721
297900;721
297901;721
297912;721
29799991;719
298000;205
298001;721
299599991;721
300310;721
300311;721
300910;721
300911;721
301000;84
301001;652
30401;719
308700;504
308701;474
30900;719
309020;504
309021;504
309101;504
309102;504
309113;504
309114;504
309810;504
309811;504
31000;719
310100;493
310101;495
310112;455
310113;147
310300;147
310301;495
31100;719
311000;232
311001;491
311200;81
311201;232
311232;81
311233;232
311500;81
311501;232
311532;82
311533;231
311720;82
311721;82
311900;150
311901;232
311932;150
311933;232
31202;719
312120;150
312121;150
312300;150
312301;232
312332;150
312333;154
312520;150
312521;150
312920;232
312921;232
312932;232
312933;231
313100;232
313101;231
313520;428
313521;492
314000;428
314012;419
314013;67
314101;413
314102;264
314720;285
314721;285
314800;266
314801;285
314900;20
314901;266
315420;266
315421;266
315900;87
315901;246
316000;46
316001;266
316400;87
316401;244
317900;266
317901;46
318500;492
318501;266
31902;719
320299990;504
320620;504
320621;504
320800;84
320801;435
321000;151
321001;383
321599990;84
321599991;420
321900;151
321901;353
322320;504
322321;504
322401;504
322402;504
322413;504
322414;504
323120;492
323121;504
323720;492
323721;492
323810;492
323811;492
32401;719
324300;492
324410;492
324411;492
324901;5
324902;490
325020;5
325021;5
325101;5
325520;492
325521;340
325600;485
325601;492
325800;485
325801;340
325920;485
325921;485
32600;719
326000;158
326001;485
326599991;492
326900;158
326901;490
327520;492
327521;492
327620;492
327621;492
327700;489
327701;492
32800;711
32801;8
328100;5
328101;489
328301;402
328302;482
328313;99
328314;401
328500;401
329020;492
329021;504
331501;504
333500;84
333501;501
333532;494
333533;478
333544;158
333545;336
333576;492
333577;2
333800;84
333801;501
333832;487
333833;480
333844;158
333845;329
333876;472
333877;35
33399991;8
334100;84
334101;501
334132;487
334133;480
334144;158
334145;329
334176;485
334177;2
335110;504
335111;504
335200;485
335201;504
335610;485
335611;485
336300;485
336301;485
337500;494
337501;478
34101;719
342500;504
342501;503
343020;504
343021;504
343101;504
343102;504
343113;504
343114;504
343500;504
343501;503
344510;478
344511;504
344700;478
344701;477
345400;500
345401;414
345412;500
345424;494
345425;474
345600;493
345601;35
345800;493
346901;479
347300;411
347301;478
347600;474
347601;99
348300;99
348313;99
352100;58
352101;663
352701;58
353220;58
353221;58
353301;11
353302;54
367800;670
367900;669
367901;639
368100;229
368101;630
368400;669
368401;630
368800;669
368812;669
37001;719
370920;627
370921;627
371000;619
371001;627
371900;721
372901;721
373120;669
373121;721
374601;669
374802;669
375520;627
375521;669
375601;238
375602;627
376310;627
376311;669
376401;626
376402;619
376900;619
376901;616
377601;669
379600;258
379613;258
379901;258
380220;258
380221;258
380610;195
380611;258
380820;187
380821;102
380832;176
380833;133
381000;195
381400;258
381401;195
381602;195
382900;642
382913;642
383120;630
383121;642
383499991;630
385100;278
385113;278
385401;278
385720;268
385721;278
385920;258
385921;268
386299991;258
387099991;258
391101;721
391420;721
391421;721
391620;721
391621;721
392200;721
392212;721
392224;721
392300;721
393720;721
393901;290
393902;153
393903;278
393904;143
393905;721
393906;639
393907;707
395601;153
396301;278
397400;121
397401;160
397810;130
397811;151
397823;130
398500;136
398501;142
398720;225
398721;67
398800;214
398801;11
399020;11
399021;278
399499991;278
400201;143
400801;721
401020;592
401021;721
401100;592
401101;55
401300;336
401301;385
401701;639
402999991;639
403100;634
403101;378
403112;619
403113;237
403799991;619
404099991;619
404599991;619
404900;407
404901;402
405399991;407
405700;312
405701;628
406099991;639
406300;407
406301;402
406312;381
406313;134
406699991;381
407401;707
407901;707
408400;151
408401;669
409699991;669
411400;592
411401;129
412410;721
412411;721
424199991;597
424714;597
424736;597
424799991;597
424801;597
42901;719
429110;597
429111;597
429300;56
429301;541
430311;597
431500;597
431701;597
431724;597
431746;597
431901;597
432300;1
432301;597
432324;597
432346;597
432501;597
433800;597
434411;597
435401;597
441500;597
442000;597
442200;597
443500;56
443501;56
445300;56
445301;56
446100;56
446101;56
446410;56
446411;56
446422;56
446423;8
446500;47
446501;53
446900;8
446901;56
448800;56
448801;56
449299990;56
449299991;11
450200;56
450201;56
450402;56
450602;56
450810;56
450811;56
450822;56
450823;8
450900;47
450901;53
452300;56
452301;56
454800;597
454920;597
454921;597
455700;597
455712;541
455713;56
456001;541
456024;541
456046;541
456120;541
456121;541
456720;541
456721;541
457220;480
457221;541
457300;27
457301;477
458020;56
458021;56
459610;56
459611;56
460101;56
460102;56
460200;56
460201;47
460800;56
460801;56
460813;56
461520;56
461521;56
461701;56
461901;56
462520;56
462521;56
462999990;56
463020;56
463021;56
463800;56
463801;541
463920;56
463921;56
464220;541
464221;541
466501;539
466700;432
466701;539
466900;60
466901;479
467900;479
467901;400
468310;479
468311;475
468700;479
468701;479
469200;477
469201;479
469700;478
469701;479
47000;719
470400;455
470401;479
470620;427
470621;437
470632;414
470633;413
470800;437
470801;413
471810;475
471811;473
472100;475
472101;425
472300;347
472301;378
472520;335
472521;286
472532;329
472533;213
472700;286
472701;213
47312;719
475900;42
475901;56
47601;719
476600;56
477400;56
477401;21
477910;56
477911;51
478100;56
478101;21
478112;56
478113;51
478410;56
478411;56
478422;56
478423;51
479400;51
479401;56
479801;56
480410;56
480411;1
480600;56
480810;56
480811;56
480822;56
480823;48
480900;56
480901;56
481300;48
481301;56
481600;48
481601;47
482600;48
482601;56
483500;48
483911;48
488600;48
491300;595
491312;539
491313;56
491602;497
491603;533
491699990;539
52520;36
52521;38
54400;54
54401;54
55500;439
55501;165
55700;37
55701;567
56300;35
56301;569
57299992;604
583901;780
58401;16
584320;780
584321;780
584501;780
584502;780
58610;16
58611;16
58622;16
58623;6
58900;16
61000;604
61001;62
61012;6
61013;604
61500;604
61501;62
61900;545
61901;604
62020;16
62021;604
62100;16
62101;6
62400;16
62401;6
62412;15
62413;16
62800;588
62801;16
62812;1
62813;587
62824;17
62825;17
62836;17
62837;7
63110;16
63111;604
63900;52
63901;614
64220;52
64221;52
64400;52
64401;52
64800;32
64801;20
65500;572
65501;42
65800;604
65801;62
67711;658
67712;706
68001;658
68200;614
68201;44
68699990;14
68699991;600
68900;44
68901;44
69600;52
69601;654
69612;52
69613;1
71902;719
72200;711
72201;8
72213;711
74102;719
748199991;780
74900;662
74901;57
74912;662
74944;16
74945;646
750599990;780
750701;780
751701;780
752510;771
752511;724
752701;771
752723;771
752900;82
752901;10
7529010;77
7529011;438
7529012;672
752902;181
752903;16
752904;90
752905;88
752906;117
752907;63
752908;4
752909;136
753300;40
753301;72
753600;22
753601;18
753801;20
753802;2
75391415;80
754800;5
754801;5
755100;5
755302;5
75541415;5
75600;135
75601;719
756300;140
756301;41
756400;140
756900;45
756901;251
757101;45
757300;5
757301;40
75800;711
75801;719
759400;20
759401;265
759701;265
759723;265
759900;265
759901;1
760000;136
760001;129
760012;136
760025;136
760300;129
760301;136
760312;26
760313;118
760501;26
760701;26
760723;26
760800;24
760801;2
760812;23
760813;1
76120;719
76132;719
76133;719
762800;40
762801;251
763300;135
763301;122
76400;719
764711;1
76471414;1
76471415;135
764733;1
764755;1
764777;1
765401;135
765433;135
765465;135
767211;13
76721414;13
76721415;251
767233;13
767255;13
767277;13
767301;251
76799990;16
76799991;713
767999990;126
767999991;131
76861415;126
76900;666
76901;384
76912;30
76913;636
76924;14
76925;16
76961415;90
770400;3
770401;85
770811;84
77081414;84
77081415;85
770833;84
770855;84
770877;84
77141415;85
77141516;7
77141517;78
771500;7
771501;78
77221415;85
772800;7
772801;78
772900;7
773500;3
773501;85
773701;85
773723;85
774001;85
77410;16
77411;706
77422;16
77434;16
77435;6
775200;61
775201;85
775212;61
775213;10
775700;6
775701;85
775712;6
775724;6
776400;11
776401;85
776500;11
776512;10
776513;1
776600;10
776612;3
776613;7
776624;3
776700;6
776701;4
777199990;3
777199991;3
777400;29
777401;68
777412;25
777413;4
777901;25
777923;25
778299990;3
778299991;22
778800;68
778812;35
778813;36
778824;34
778825;1
77900;16
77912;16
77913;16
779201;34
779223;34
779600;3
779601;31
780001;31
780023;31
780100;31
780101;31
780113;31
780124;31
780300;31
780301;1
78100;654
78101;135
781400;31
781412;31
78500;38
78501;668
786300;28
786301;3
78631020;3
78631021;1
78631122;3
786312;27
786313;1
786324;26
786325;1
786336;20
786337;6
786348;9
786349;11
7863510;8
7863511;1
7863612;7
7863613;1
7863714;6
7863715;1
7863816;5
7863817;1
7863918;4
7863919;1
786801;28
786823;28
787000;3
787001;25
78702;706
787220;25
787221;25
787600;10
787601;15
787613;10
787614;10
787700;2
787701;23
787713;2
787714;2
787801;25
787900;1
787901;24
787913;1
787914;1
788100;5
788101;20
788113;5
788114;5
788200;1
788201;24
788213;1
788214;1
788300;1
788301;24
788313;1
788314;1
788400;1
788401;24
788413;1
788414;1
788600;1
788601;24
788613;1
788614;1
788700;1
788701;24
788713;1
788714;1
788800;1
788801;24
788813;1
788814;1
788900;1
788901;24
788913;1
788914;1
789101;25
791710;61
791711;3
791722;61
791723;58
792500;60
792501;57
793200;60
793201;3
793900;4
79400;706
79401;488
794600;130
794601;6
795300;77
795312;73
795313;4
796000;6
796001;432
796501;432
796700;112
796701;49
7967010;3
7967011;3
7967012;9
7967013;169
7967014;40
796702;144
796703;83
796704;1
796705;3
796706;79
796707;2
796708;81
796709;1
797000;63
797001;49
797701;109
79799990;1
79799991;705
799200;33
799201;76
800000;109
80031415;109
801901;49
802100;3
802101;46
802301;3
803000;41
803001;65
803511;1
80351414;1
80351415;41
803533;1
803555;1
803577;1
80400;16
80401;703
80412;8
80413;8
804301;106
806500;33
806501;73
807500;106
808111;5
80811414;5
80811415;106
808133;5
808155;5
808177;5
808900;144
808912;144
809201;278
80971415;278
811899990;1
811899991;278
812511;1
81251414;1
81251415;278
812533;1
812555;1
812577;1
813500;83
813800;83
813812;83
813900;6
813901;77
813912;5
813913;1
815100;2
815101;153
815301;2
815900;153
81591011;150
81591213;150
815913;153
81591415;152
81591416;151
815935;153
815966;152
815967;3
815988;2
815989;150
816100;14
816101;139
816300;14
81631011;12
81631213;12
816313;14
81631415;13
81631416;13
816335;14
816366;13
816367;3
816388;1
816389;12
816400;1
816401;13
817000;152
817001;1
817012;152
817100;2
817101;150
817300;1
817301;2
817900;78
817901;72
81800;8
81801;718
818100;3
818101;75
818301;75
818323;75
818600;3
818601;144
818801;3
819700;20
819701;130
819901;20
820100;20
821000;3
821001;141
82121415;3
822900;8
822901;133
823111;4
82311414;4
82311415;141
823133;4
823155;4
823177;4
823800;8
823801;133
825099990;8
825099991;133
82511;8
82512;711
82525;8
82900;8
82901;711
829301;1
829323;1
829501;1
832401;1
83271415;1
833201;3
83351415;3
83399991;8
834001;79
83421415;79
834601;2
83481415;2
835201;81
83541415;81
835801;1
83601415;1
836401;3
83661415;3
837001;3
83721415;3
837701;9
838200;9
839600;134
839601;35
840601;139
841600;620
841601;684
841612;398
841613;222
841624;222
841625;397
841900;620
841901;39
842200;620
842500;620
842501;4
842512;620
842513;1
842600;397
842601;78
842612;222
842613;73
842700;187
842701;392
842712;152
842713;40
842724;40
842725;118
842800;222
842801;36
842812;37
842813;222
842900;619
843000;36
843001;222
843012;37
843013;397
843200;118
843201;392
843212;37
843213;85
843811;45
84381414;45
84381415;684
843833;45
843855;45
843877;45
84400;7
84401;1
844210;1
844211;111
84421414;111
84421415;684
844233;111
844255;111
844277;111
845100;239
845101;485
845400;3
845401;721
845901;721
84601;7
856110;373
856111;373
858010;141
858011;141
859700;22
859712;21
859713;1
860100;6
860113;6
860300;6
860301;22
860312;20
860313;2
860324;20
860336;20
861700;4
861701;1
862201;5
862401;5
862424;5
862437;5
8624511;5
862501;5
867200;6
867201;22
869100;4
869101;19
869201;4
869820;19
869821;19
870001;19
870033;19
870065;19
87999991;719
88300;34
88301;685
88500;23
88501;11
89100;17
89101;712
89400;711
89401;8
89512;711
97000;2
