2018-01-31 10:25:39.080609044+01:00;stopAction
2018-01-31 10:25:39.081743214+01:00;startAction;25 : -E 'b>' ../inputs/grep1.dat
2018-01-31 10:25:39.085533113+01:00;stopAction
2018-01-31 10:25:39.086624673+01:00;startAction;26 : -E 'bB' ../inputs/grep1.dat
2018-01-31 10:25:39.089834113+01:00;stopAction
2018-01-31 10:25:39.091211755+01:00;startAction;27 : -E 'b*' ../inputs/grep1.dat
2018-01-31 10:25:39.095607106+01:00;stopAction
2018-01-31 10:25:39.097149330+01:00;startAction;28 : -E 'a{2,}' ../inputs/grep1.dat
2018-01-31 10:25:39.100852313+01:00;stopAction
2018-01-31 10:25:39.101737609+01:00;startAction;29 : -E 'a{,3}' ../inputs/grep1.dat
2018-01-31 10:25:39.104248652+01:00;stopAction
2018-01-31 10:25:39.105744690+01:00;startAction;30 : -E 'a{1,5}' ../inputs/grep1.dat
2018-01-31 10:25:39.112492533+01:00;stopAction
2018-01-31 10:25:39.113622467+01:00;startAction;31 : -E 'dfaanalyze|ab''[lo]' ../inputs/grep*.dat
2018-01-31 10:25:39.119155114+01:00;stopAction
2018-01-31 10:25:39.120285739+01:00;startAction;32 : -E '[ab]|include' ../inputs/grep*.dat
2018-01-31 10:25:39.124026617+01:00;stopAction
2018-01-31 10:25:39.125168727+01:00;startAction;33 : -E '[ab]''le' ../inputs/grep*.dat
2018-01-31 10:25:39.129866589+01:00;stopAction
2018-01-31 10:25:39.131486131+01:00;startAction;34 : -E '[12]' ../inputs/grep*.dat
2018-01-31 10:25:39.134810195+01:00;stopAction
2018-01-31 10:25:39.135613248+01:00;startAction;35 : -E 'include|W''reg' ../inputs/grep*.dat
2018-01-31 10:25:39.139109468+01:00;stopAction
2018-01-31 10:25:39.142061194+01:00;startAction;36 : -E '[^[:alnum:]]|include' ../inputs/grep*.dat
2018-01-31 10:25:39.148815199+01:00;stopAction
2018-01-31 10:25:39.151125322+01:00;startAction;37 : -E '[^[:alnum:]]''include' ../inputs/grep*.dat
2018-01-31 10:25:39.154845575+01:00;stopAction
2018-01-31 10:25:39.156053825+01:00;startAction;38 : -E '[^[:alnum:]]' ../inputs/grep*.dat
2018-01-31 10:25:39.160001069+01:00;stopAction
2018-01-31 10:25:39.160951393+01:00;startAction;39 : -E 'In.lude|?''?%' ../inputs/grep*.dat
2018-01-31 10:25:39.165497698+01:00;stopAction
2018-01-31 10:25:39.166801096+01:00;startAction;40 : -E 'in.lude|??''%' ../inputs/grep*.dat
2018-01-31 10:25:39.170994578+01:00;stopAction
2018-01-31 10:25:39.171968111+01:00;startAction;41 : -E 'In.lude|?(?''%)' ../inputs/grep*.dat
2018-01-31 10:25:39.174754934+01:00;stopAction
2018-01-31 10:25:39.176173994+01:00;startAction;42 : -Ec 'In.lude|??' ../inputs/grep*.dat
2018-01-31 10:25:39.182667614+01:00;stopAction
2018-01-31 10:25:39.184163645+01:00;startAction;43 : -E '?''?.:' ../inputs/grep*.dat
2018-01-31 10:25:39.188192768+01:00;stopAction
2018-01-31 10:25:39.189222384+01:00;startAction;44 : -E '*(?''p.)' ../inputs/grep*.dat
2018-01-31 10:25:39.192448279+01:00;stopAction
2018-01-31 10:25:39.193378470+01:00;startAction;45 : -E '*?p.eg' ../inputs/grep*.dat
2018-01-31 10:25:39.197716357+01:00;stopAction
2018-01-31 10:25:39.199333010+01:00;startAction;46 : -E 'Include|n''?.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.202625837+01:00;stopAction
2018-01-31 10:25:39.203653972+01:00;startAction;47 : -E 'main|n?''.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.208266592+01:00;stopAction
2018-01-31 10:25:39.209742719+01:00;startAction;48 : -E 'Include|n(?''.lud)' ../inputs/grep*.dat
2018-01-31 10:25:39.216643247+01:00;stopAction
2018-01-31 10:25:39.218079808+01:00;startAction;49 : -E 'Include|n?.lude' ../inputs/grep*.dat
2018-01-31 10:25:39.222355905+01:00;stopAction
2018-01-31 10:25:39.223690784+01:00;startAction;50 : -E 'n''?.lude' ../inputs/grep*.dat
2018-01-31 10:25:39.227794657+01:00;stopAction
2018-01-31 10:25:39.229226486+01:00;startAction;51 : -E 'n(?''.lud)' ../inputs/grep*.dat
2018-01-31 10:25:39.233515071+01:00;stopAction
2018-01-31 10:25:39.234433031+01:00;startAction;52 : -E 'n?.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.237208709+01:00;stopAction
2018-01-31 10:25:39.238014694+01:00;startAction;53 : -E 'In.lude|?''+%' ../inputs/grep*.dat
2018-01-31 10:25:39.240680201+01:00;stopAction
2018-01-31 10:25:39.241749200+01:00;startAction;54 : -E 'in.lude|?+''%' ../inputs/grep*.dat
2018-01-31 10:25:39.247728850+01:00;stopAction
2018-01-31 10:25:39.249467506+01:00;startAction;55 : -E 'In.lude|?(+''%)' ../inputs/grep*.dat
2018-01-31 10:25:39.252404771+01:00;stopAction
2018-01-31 10:25:39.253789121+01:00;startAction;56 : -Ec 'In.lude|?+' ../inputs/grep*.dat
2018-01-31 10:25:39.256616561+01:00;stopAction
2018-01-31 10:25:39.257349433+01:00;startAction;57 : -E '?''+.:' ../inputs/grep*.dat
2018-01-31 10:25:39.260586992+01:00;stopAction
2018-01-31 10:25:39.261464195+01:00;startAction;58 : -E '*(+''p.)' ../inputs/grep*.dat
2018-01-31 10:25:39.266197597+01:00;stopAction
2018-01-31 10:25:39.267351292+01:00;startAction;59 : -E '*+p.eg' ../inputs/grep*.dat
2018-01-31 10:25:39.270465162+01:00;stopAction
2018-01-31 10:25:39.271412496+01:00;startAction;60 : -E 'Include|n''+.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.274647745+01:00;stopAction
2018-01-31 10:25:39.275833422+01:00;startAction;61 : -E 'Include|n+''.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.282677819+01:00;stopAction
2018-01-31 10:25:39.284067176+01:00;startAction;62 : -E 'Include|n(+''.lud)' ../inputs/grep*.dat
2018-01-31 10:25:39.288334671+01:00;stopAction
2018-01-31 10:25:39.289581990+01:00;startAction;63 : -E 'Include|n+.lude' ../inputs/grep*.dat
2018-01-31 10:25:39.293060970+01:00;stopAction
2018-01-31 10:25:39.294208581+01:00;startAction;64 : -E 'n''+.lude' ../inputs/grep*.dat
2018-01-31 10:25:39.298667381+01:00;stopAction
2018-01-31 10:25:39.300191634+01:00;startAction;65 : -E 'n(+''.lud)' ../inputs/grep*.dat
2018-01-31 10:25:39.303035494+01:00;stopAction
2018-01-31 10:25:39.303932428+01:00;startAction;66 : -E 'n+.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.307639724+01:00;stopAction
2018-01-31 10:25:39.308695314+01:00;startAction;67 : -E 'In.lude|?''{1}%' ../inputs/grep*.dat
2018-01-31 10:25:39.315417772+01:00;stopAction
2018-01-31 10:25:39.316865758+01:00;startAction;68 : -E 'in.lude|?''{1}%' ../inputs/grep*.dat
2018-01-31 10:25:39.321168761+01:00;stopAction
2018-01-31 10:25:39.322417402+01:00;startAction;69 : -E 'In.lude|?({1}''%)' ../inputs/grep*.dat
2018-01-31 10:25:39.325703901+01:00;stopAction
2018-01-31 10:25:39.326795699+01:00;startAction;70 : -Ec 'In.lude|?{1}' ../inputs/grep*.dat
2018-01-31 10:25:39.331130510+01:00;stopAction
2018-01-31 10:25:39.332703212+01:00;startAction;71 : -E '?''{1}.:' ../inputs/grep*.dat
2018-01-31 10:25:39.336568221+01:00;stopAction
2018-01-31 10:25:39.337528223+01:00;startAction;72 : -E '*({1}''p.)' ../inputs/grep*.dat
2018-01-31 10:25:39.341747355+01:00;stopAction
2018-01-31 10:25:39.344555141+01:00;startAction;73 : -E '*{1}p.eg' ../inputs/grep*.dat
2018-01-31 10:25:39.349493507+01:00;stopAction
2018-01-31 10:25:39.350792543+01:00;startAction;74 : -E 'Include|n''{1}.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.355137983+01:00;stopAction
2018-01-31 10:25:39.356325158+01:00;startAction;75 : -E 'Include|n{1}''.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.360579158+01:00;stopAction
2018-01-31 10:25:39.361882317+01:00;startAction;76 : -E 'Include|n({1}''.lud)' ../inputs/grep*.dat
2018-01-31 10:25:39.366821931+01:00;stopAction
2018-01-31 10:25:39.368000770+01:00;startAction;77 : -E 'Include|n{1}.lude' ../inputs/grep*.dat
2018-01-31 10:25:39.371079310+01:00;stopAction
2018-01-31 10:25:39.372044318+01:00;startAction;78 : -E 'n''{1}.lude' ../inputs/grep*.dat
2018-01-31 10:25:39.376582947+01:00;stopAction
2018-01-31 10:25:39.378982162+01:00;startAction;79 : -E 'n({1}''.lud)' ../inputs/grep*.dat
2018-01-31 10:25:39.383013478+01:00;stopAction
2018-01-31 10:25:39.384307544+01:00;startAction;80 : -E 'n{1}.lud' ../inputs/grep*.dat
2018-01-31 10:25:39.388176694+01:00;stopAction
2018-01-31 10:25:39.389422383+01:00;startAction;81 : -E 'In.lude|?''%' ../inputs/grep*.dat
2018-01-31 10:25:39.393504508+01:00;stopAction
2018-01-31 10:25:39.394727944+01:00;startAction;82 : -Ec 'In.lude|?' ../inputs/grep*.dat
2018-01-31 10:25:39.399346337+01:00;stopAction
2018-01-31 10:25:39.400786381+01:00;startAction;83 : -E '**''p.' ../inputs/grep*.dat
2018-01-31 10:25:39.403733462+01:00;stopAction
2018-01-31 10:25:39.404556284+01:00;startAction;84 : -E '*p.eg' ../inputs/grep*.dat
2018-01-31 10:25:39.410057993+01:00;stopAction
2018-01-31 10:25:39.412282264+01:00;startAction;85 : -E 'Include|?''?%' ../inputs/grep*.dat
2018-01-31 10:25:39.416071240+01:00;stopAction
2018-01-31 10:25:39.417327355+01:00;startAction;86 : -E 'include|?''?%' ../inputs/grep*.dat
2018-01-31 10:25:39.421247251+01:00;stopAction
2018-01-31 10:25:39.422314450+01:00;startAction;87 : -E 'Include|?(?''%)' ../inputs/grep*.dat
2018-01-31 10:25:39.425291673+01:00;stopAction
2018-01-31 10:25:39.426158727+01:00;startAction;88 : -Ec 'Include|??' ../inputs/grep*.dat
2018-01-31 10:25:39.428813754+01:00;stopAction
2018-01-31 10:25:39.430292034+01:00;startAction;89 : -E '?''? :' ../inputs/grep*.dat
2018-01-31 10:25:39.437159534+01:00;stopAction
2018-01-31 10:25:39.438119628+01:00;startAction;90 : -E '*(?''p)' ../inputs/grep*.dat
2018-01-31 10:25:39.441301918+01:00;stopAction
2018-01-31 10:25:39.442224853+01:00;startAction;91 : -E '*?preg' ../inputs/grep*.dat
2018-01-31 10:25:39.445293661+01:00;stopAction
2018-01-31 10:25:39.446375193+01:00;startAction;92 : -E 'Include|n''?clud' ../inputs/grep*.dat
2018-01-31 10:25:39.452823033+01:00;stopAction
2018-01-31 10:25:39.454764922+01:00;startAction;93 : -E 'main|in?''clude' ../inputs/grep*.dat
2018-01-31 10:25:39.459324012+01:00;stopAction
2018-01-31 10:25:39.460171029+01:00;startAction;94 : -E 'Include|n(?''clud)' ../inputs/grep*.dat
2018-01-31 10:25:39.463545668+01:00;stopAction
2018-01-31 10:25:39.465222306+01:00;startAction;95 : -E 'main|n?clude' ../inputs/grep*.dat
2018-01-31 10:25:39.468918800+01:00;stopAction
2018-01-31 10:25:39.469764737+01:00;startAction;96 : -E 'n''?clude' ../inputs/grep*.dat
2018-01-31 10:25:39.472518830+01:00;stopAction
2018-01-31 10:25:39.473508211+01:00;startAction;97 : -E 'n(?''clud)' ../inputs/grep*.dat
2018-01-31 10:25:39.476548907+01:00;stopAction
2018-01-31 10:25:39.477482354+01:00;startAction;98 : -E 'n?clud' ../inputs/grep*.dat
2018-01-31 10:25:39.481012634+01:00;stopAction
2018-01-31 10:25:39.484250749+01:00;startAction;99 : -E 'Include|?''+%' ../inputs/grep*.dat
2018-01-31 10:25:39.490096420+01:00;stopAction
2018-01-31 10:25:39.491424617+01:00;startAction;100 : -E 'include|?''+%' ../inputs/grep*.dat
2018-01-31 10:25:39.494743366+01:00;stopAction
2018-01-31 10:25:39.495813305+01:00;startAction;101 : -E 'Include|?(+''%)' ../inputs/grep*.dat
2018-01-31 10:25:39.500271325+01:00;stopAction
2018-01-31 10:25:39.501719774+01:00;startAction;102 : -Ec 'Include|?+' ../inputs/grep*.dat
2018-01-31 10:25:39.504413816+01:00;stopAction
2018-01-31 10:25:39.505584442+01:00;startAction;103 : -E '?''+ 0' ../inputs/grep*.dat
2018-01-31 10:25:39.510230765+01:00;stopAction
2018-01-31 10:25:39.511350006+01:00;startAction;104 : -E '*(+''pattern)' ../inputs/grep*.dat
2018-01-31 10:25:39.515535658+01:00;stopAction
2018-01-31 10:25:39.518774160+01:00;startAction;105 : -E '*+preg' ../inputs/grep*.dat
2018-01-31 10:25:39.525709973+01:00;stopAction
2018-01-31 10:25:39.527095230+01:00;startAction;106 : -E 'main|n''+clud' ../inputs/grep*.dat
2018-01-31 10:25:39.531912726+01:00;stopAction
2018-01-31 10:25:39.533553349+01:00;startAction;107 : -E 'Include|n+''clud' ../inputs/grep*.dat
2018-01-31 10:25:39.536920607+01:00;stopAction
